lead_index,token,follower_addr,delay_slots,lead_slot,follower_slot,timestamp
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,FGcXhZWGYTMSnBtgWwsWaTTirnmsCUmmjJsQqtLkfymq,5,340356306,340356311,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,3VrrHAfbTu6ReFaaEv7ss7iDV7SM8AwM2okH2AKxG6iN,5,340356306,340356311,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,4sXTdSEsSj2JfiqrygneXbHswzqceWTpLd7PyQESLCLG,5,340356306,340356311,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,9oFrxoN9SmdeHuY5mSVJ2R7bhP9srizvVuZCiMvyW6p,5,340356306,340356311,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,ZaXGKHuEexreocCaKiXDTH7Npvsv4tERssszyguUSko,5,340356306,340356311,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,Ex4jAYmu5zZfCHX8L9ruyxDWLUFHTp7ihgs1kQJToYnY,5,340356306,340356311,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,FEEJCDM968D7is3AMa9yUUrnPSN5UivAPzpys7qEeiCi,6,340356306,340356312,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,GX6S4mxJvhaUi31pjygdNLeqCjnQ6PjsH7BchuPPzgXe,6,340356306,340356312,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,3UN5Y8KK11DA3metjB5LWnjYvT1dCxLb8jqGFyDzwHwJ,6,340356306,340356312,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,3TZbTJobDJZo89SMdSbDn3pf8KLCu5bzPTGZhRNnbehj,6,340356306,340356312,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,G6RU4nvY51wWNACy3mPSnjT9gC7Cw6Pgb8pYjkW3C6NQ,6,340356306,340356312,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,A2wzvt7vHpKG38a7ofxyorSY2LTSMoA1QC96wNpyNqsZ,6,340356306,340356312,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,41kNwhMqkwdbTRww4xNVi81YbVtFskFe938YWWUv1Ph6,6,340356306,340356312,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,8T6Ktkp592WYTTud6BazYypwd1c9r7azCHK9KEtP5L76,6,340356306,340356312,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,HeSBGC8DXobquo3QhmRohtLyFHKB3TrZP89PtXRxx275,6,340356306,340356312,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,GVhrUMXqAh7h7DT9SKYZgSoxdEJoK5MpZVN3Y1Hx1eJy,6,340356306,340356312,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,FHWGfeKaKECUKFPsJsXnfa1cqeEihz41Y3XmC6oDFB9t,6,340356306,340356312,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,DNH7JfyXMejKdAa5qC8oYiJ6Vt3YXugNS9x2qFHPUw9y,6,340356306,340356312,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,8LjUvkQgv9fETyQ2aMZD4DEAdYmPCAbi7DvgHw2cYnBH,6,340356306,340356312,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,7QNLBMPkMXtMkZB5mJnUh5PL8QHAYikafVCqjHmdUhcE,6,340356306,340356312,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,8jWLtLBALjrbUcwrDfsz7JT7tjb4DWoQowZ9JoayH3Er,6,340356306,340356312,1747382722
3DgEycNRfXXd4zfNgZ4gByii4JASyCyWWJJs2oXRAadmzSEgMG2FWWHdjs5YhbDubUKNEcV2UGAGm5pPEDUfaUQV,BQTG2ymmMjn1tQ6LhU5tKBXWGYn5QtNnQ2eujxmBEbiG,9UwhE6cu8mcPH1jgymVedmj7ArDHuUVq9iYsJeWu1kS5,6,340356306,340356312,1747382722
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,2zHmeQgBLvThSdrnDT8WmBLAqqHBwZVyuQv2oKsXCRn2,0,340540662,340540662,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,5MZJz7RTcUc6fpebbkEmcqzmXzip9Fhy8rag4yTFf5L5,0,340540662,340540662,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,DYkSuiVFi9CfTdys4pmCHEXUndpkW8HMcntj377NBsz4,0,340540662,340540662,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,2q2qg2ThUwKhzZrQzYSriuibpArs96uPm6Hreez7viMU,0,340540662,340540662,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,ToeAtAps23qivv6qLJJwwSechVQqbRLvsGYfWxLNKiQ,0,340540662,340540662,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,7aYMv9quKdHVPLZqrgieJwVy6oAuwYofGm6fyu1ThuF2,0,340540662,340540662,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,BJpMUVS9VDgA1TQGM149f7LKPtczK7YLbhaAF96yhXXb,0,340540662,340540662,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,DyZjoYjGgJq4Moydvvv4gc1BUVtrQF1fPSe7garuamvx,0,340540662,340540662,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,7Dgs5845gp4LZY88MJKVqgvUdBNR1ocoTpVvVadkpvfE,0,340540662,340540662,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,FiqjRC28pzPLJENWhoLUYjGUqzopKivMoQncQSuoXs7P,0,340540662,340540662,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,BzvPHoYitodDmbxj16F3LbTbuqJ697EkVTqMeXoRqfP2,0,340540662,340540662,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,Boq2a2WacMAA4XyK61qqyBRS4pdGbh8bYaAYBBqunoDv,0,340540662,340540662,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,DNfuF1L62WWyW3pNakVkyGGFzVVhj4Yr52jSmdTyeBHm,0,340540662,340540662,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,BwzH1WKHBfcUznEDj8V5ShixHBVQyBZP44UuHNEoqHMh,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,GX6S4mxJvhaUi31pjygdNLeqCjnQ6PjsH7BchuPPzgXe,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,7hjfWyQD6mUYCEWpzFQ9atWwk8spsxwB44TpJS6SvmdE,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,7dbwpHBF3hhiWHvoF3pyc5xYueHemceVS3LQ58gJE7Gk,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,B7CxNYdpWcveH9WT7Ngq469cj5MjMuDKWePCvZ6Ge5KN,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,J8asqzq9jbuxFRYAzNWPD7Pv94qhtRtVb6r3xMSdq9ux,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,7hs5CHV3r8PDPV8obtgETvUnZ3dHw9doG8xxmPN52SCK,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,BJq6JGTpdkJS2XvidfftrqvnVu92JKPf6xpPbjjbFBeR,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,3VrrHAfbTu6ReFaaEv7ss7iDV7SM8AwM2okH2AKxG6iN,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,4sXTdSEsSj2JfiqrygneXbHswzqceWTpLd7PyQESLCLG,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,CU5P6zh4oj5AgpXGQgeK7EFc5kxjY6yAb6CkhfSMmB6w,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,JDCRcBJHfuszue69Hw4hxLmCSvL41jTGtUzXcLf6X5cM,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,2KMebN3rEYNvY4y1x1iGmg2ySyHDW2aUKs6bF2PRFeWA,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,Zf2wQybNW7bgfercP8z6avtM2eL7YrqZ9GgLLb8UG2Z,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,E6U5Eh92NNHVXD1TMdUXoR6xaQ8JPiZY8k8gZporbp5b,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,27dT9kJM5GnMcC9XJDetQNQ21MUEpEZBzteXM2PqcTzC,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,3XwwJf9UiuFVnmVKrRASxK4yLfHWYjiYZbYpoTWhFjwD,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,4jk5eB8jc7W9y1WYnWpCq9yf57E4rXXvv4ZH3467sZRR,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,GG9q8WaRz3ZWn61bbyNfjPLMkbcMS6McqFNywcBKzcJ9,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,9945feMUzRTt3Be6AmUu1JruykMmbRcKZkJ9NXMmmiik,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,3LiuE4myzecg6Z6Fns2J5r17tb678LMuL2bWMnRwHhmf,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,5NuLVLdUhFWJY4Z1ghUDEFK6VmEw4Q3nB2n9qTF8U3zZ,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,F2AfddDpiTYMd2VRZLVFnbiHFZuuHFBDnLPrTrLK8VHh,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,8ayBhjMuANzL6QeJ1qZFyEc4mSro2QNQDhcbvZo5TT5z,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,5cG5XvzsfL92b6ctQmRVD5vG6gxWEgp4ErrJtGAZzN9i,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,GawLXRGxUKZrTdK7KwMT47k8XHgdVjK1MBAs6XBN5vmc,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,o2qLwSrKRCjik78haxAA4PEecZKgZWdtr2Di7S833mm,1,340540662,340540663,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,AjWbffWn39Bckc6J7LFsWwrtF5sYG8ujdzuinahKDuda,2,340540662,340540664,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,2nyPiF76kNpsQRuFsxve7GanhpCYdxGuJ4WorJwwcMsX,2,340540662,340540664,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,J4dwJq6V5DuYffAvvNcEQZ7h79euMLvYH3emBn7RBU9P,2,340540662,340540664,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,DNH7JfyXMejKdAa5qC8oYiJ6Vt3YXugNS9x2qFHPUw9y,2,340540662,340540664,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,4FEj7nwm5wZXbMo3zSDiV51eLgbFWgPtFRHATUFpu9As,2,340540662,340540664,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,BgmCduxh8fdCfS4Wqx6zWPEhjiiFWEyiKBzvfv1yvLtC,2,340540662,340540664,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,DqxMJPxDaYBzwqTUAWvokiVxW4iqi9UVxyS8oVgSbgMX,2,340540662,340540664,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,E9csboYpkH9tvykkMGMfAmByv6SuyXtEmKPdqHArWs9k,2,340540662,340540664,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,FyTCPry3JLbu2EMjVVgrSkUkZ9KtdmBZb7zqUR8m2m6R,2,340540662,340540664,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,E8xo7CdgnDZvCsRhHgTtYdP1hQCqVmZcLCt3o91RYVBE,2,340540662,340540664,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,3BgrGqAi3HKFUkRng4TNWF413SoWrbUgwQ4hCVXiR7bo,2,340540662,340540664,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,EcMouTurZ1GHRZgjFLaT178KYTK3JEPwv3zwag68y3dV,3,340540662,340540665,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,4hPgt9Nn2YLRDfuVvEqivQezWL4EPDhcHRsEEMoKVVjq,3,340540662,340540665,1747455658
3Jw6cLssDHzHafAd16KuGr4feuGUbxD8Nf8txoWVonrNQj6gmjs47NaAnR3hEVTzdvvaMywCpZbRzoDwReKS14w,3YmNY3Giya7AKNNQbqo35HPuqTrrcgT9KADQBM2hDWNe,ADWZ1KNmcfsrTSRW5ZEdBWMjYNkcPvy7NhTameASEgbD,3,340540662,340540665,1747455658
